id	relative_path	binary_format	cluster	critical	size_bytes	sha256	class	machine	type	soname	needed_count	needed	defined_symbols	undefined_symbols	jni_exports	vk_exports	string_markers
lib__wine__aarch64-windows__dispex.dll	lib/wine/aarch64-windows/dispex.dll	pe	misc	True	811008	4ff6a0caeb00ba6c510d3482a6c9921eeb9a05b1e0df4710e53b2e6957b3f332		unknown		dispex.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dllhost.exe	lib/wine/aarch64-windows/dllhost.exe	pe	misc	True	745472	2d8c262f7b293819d90e5254b2a3e29edabb83443d4dcdb6a11c9d7e6f401cf8		unknown		dllhost.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__dmband.dll	lib/wine/aarch64-windows/dmband.dll	pe	misc	True	651264	a3de0208b1e1df5c5be627b833166e327d530277d5b6a559505b4447faa95555		unknown		dmband.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dmcompos.dll	lib/wine/aarch64-windows/dmcompos.dll	pe	misc	True	1220608	c7e26fdaf950d8dc674cfa24520da494f97e64e9af43c8bdc945e02b398c09c6		unknown		dmcompos.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dmime.dll	lib/wine/aarch64-windows/dmime.dll	pe	misc	True	2945024	90620a2c35f4efa432f7b88729b016af5e6beac9499beef836dcf76d3184b6d2		unknown		dmime.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dmloader.dll	lib/wine/aarch64-windows/dmloader.dll	pe	misc	True	1290240	5d4b8f857d3ac4bf01bf34d4e6e029584c72bdd644a0ae4b8ce5edc0554cb14f		unknown		dmloader.dll	0		0	0	0	0	kernel32|ntdll|proton|steam|wine
lib__wine__aarch64-windows__dmscript.dll	lib/wine/aarch64-windows/dmscript.dll	pe	misc	True	1155072	f020d9ccced8839eaa33b80e9fc184cde1f87dfc0928f3aa18f749c40098fb26		unknown		dmscript.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dmstyle.dll	lib/wine/aarch64-windows/dmstyle.dll	pe	misc	True	1720320	0d805fca0f3fee5bdfc96c13ba0f46b0a2ad35af6270bfd34cd9574e9ab01ce5		unknown		dmstyle.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dmsynth.dll	lib/wine/aarch64-windows/dmsynth.dll	pe	misc	True	4136960	dcf8fd660c7052ee64d5e08ec40403ed86437ef404c2217243cfe35a9a303f94		unknown		dmsynth.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dmusic.dll	lib/wine/aarch64-windows/dmusic.dll	pe	misc	True	1740800	881a5d24df1e69ce2572d1d1fd3b58dadeb9d6a6ad439ebbe38c6c86fe7c9dbf		unknown		dmusic.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dmusic32.dll	lib/wine/aarch64-windows/dmusic32.dll	pe	misc	True	118784	97b4d52584a7f8ba0a81e51213ee7ea0985eea4f23bc263199c828f562f874ea		unknown		dmusic32.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dnsapi.dll	lib/wine/aarch64-windows/dnsapi.dll	pe	misc	True	479232	14a76844d1e021922fc8518f855cb2d1bb92dcf3fb4147f4d94e2ba50a5e25fe		unknown		dnsapi.dll	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__dotnetfx35.exe	lib/wine/aarch64-windows/dotnetfx35.exe	pe	misc	True	90112	3545eca2a20f219db71268c1b67d63a85fd5996ff6a1fcbd0268842267ef451a		unknown		dotnetfx35.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__dplay.dll	lib/wine/aarch64-windows/dplay.dll	pe	misc	True	81920	7e27a2fa568c226ccadefa4628f4c4ea8b25915788f0bc2847eb80ed77bf5e60		unknown		dplay.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__dplaysvr.exe	lib/wine/aarch64-windows/dplaysvr.exe	pe	misc	True	94208	5c795844ac3a411a7133890aca0961f87f3c5a36109b5554812aa6e8360ff590		unknown		dplaysvr.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__dplayx.dll	lib/wine/aarch64-windows/dplayx.dll	pe	misc	True	2170880	e722cb3bafc68a346a020b8bc65ffb8be520411bcb5de49166a41170ddb0611f		unknown		dplayx.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dpnaddr.dll	lib/wine/aarch64-windows/dpnaddr.dll	pe	misc	True	81920	b18bc69e7a54794cafbb961e3cb1269f859b3da8923b627690471c7a8354b0cc		unknown		dpnaddr.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__dpnet.dll	lib/wine/aarch64-windows/dpnet.dll	pe	misc	True	1183744	844f4ee55255b75ea1d3b374dc48d7227a905aca57c197b3bf9cb5e68e65e909		unknown		dpnet.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dpnhpast.dll	lib/wine/aarch64-windows/dpnhpast.dll	pe	misc	True	143360	93a4ed64e4fa4fbed822c10cb1aad3ddd3ac49b1f282c4a2c1f88d8a90fa3db3		unknown		dpnhpast.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dpnhupnp.dll	lib/wine/aarch64-windows/dpnhupnp.dll	pe	misc	True	151552	f1ebab48947c327ea9cfb5a46debf212364704b6e24877204af23e3ce929044b		unknown		dpnhupnp.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dpnlobby.dll	lib/wine/aarch64-windows/dpnlobby.dll	pe	misc	True	81920	3b411325a1ff67cbde8d259030362b4a6b317df347dfc0f7c0ab967c051932c0		unknown		dpnlobby.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__dpnsvr.exe	lib/wine/aarch64-windows/dpnsvr.exe	pe	misc	True	114688	d462e8c566248b0cdd671faeeb46855e21da800741b6c1e8485848951673d26f		unknown		dpnsvr.exe	3	ucrtbase.dll|kernel32.dll|ntdll.dll	0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__dpvoice.dll	lib/wine/aarch64-windows/dpvoice.dll	pe	misc	True	819200	ec0c5a3403a24da9ffbc7c0575277994fe7a8f5ab2dcefe391b009e4cb3e5806		unknown		dpvoice.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dpvsetup.exe	lib/wine/aarch64-windows/dpvsetup.exe	pe	misc	True	94208	4678c125859d4c7c7cbec09dc2133568ca652e96a05dbb61bba2915ea6ae9010		unknown		dpvsetup.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__dpwsockx.dll	lib/wine/aarch64-windows/dpwsockx.dll	pe	misc	True	352256	1f4a1e4f26ed301609317d0a31f66bc1aac31325ea6b3b1172dd2c2c86435874		unknown		dpwsockx.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__drmclien.dll	lib/wine/aarch64-windows/drmclien.dll	pe	misc	True	98304	6f1f8902b3a60c9702064b4f5286d98eb7c488bde5c3062f96ed49d6f4ddb67a		unknown		drmclien.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__dsdmo.dll	lib/wine/aarch64-windows/dsdmo.dll	pe	misc	True	1015808	dda3ffa177fcc0780f3d6ab21ec0c6cae819212ca63dd05e8043818f0aecc252		unknown		dsdmo.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dsound.dll	lib/wine/aarch64-windows/dsound.dll	pe	cpu_translation	True	2502656	1841893565b21076c0c1b52fce4a7319c9436aa2705add5bbcb8a081668d3d34		unknown		dsound.dll	0		0	0	0	0	fex|kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dsquery.dll	lib/wine/aarch64-windows/dsquery.dll	pe	misc	True	745472	b3b99428daa2cc96ce475a39eeb2325db236575a3262d658c0d98cd714cd29bc		unknown		dsquery.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dssenh.dll	lib/wine/aarch64-windows/dssenh.dll	pe	misc	True	286720	2570bcb893d8a1354bac3b3c89f0c330083dfdb575d25ca1de6b297428243ecf		unknown		dssenh.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dsuiext.dll	lib/wine/aarch64-windows/dsuiext.dll	pe	misc	True	733184	88f433e7d3ec2fdacb6b0aad7bff98d0285c01334cf2e36f830c22c024cbe650		unknown		dsuiext.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dswave.dll	lib/wine/aarch64-windows/dswave.dll	pe	misc	True	999424	da6ed7465813843d33e9db8ed35f8bc6e43ca63fa974269f70cf2f3275f5c32c		unknown		dswave.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dwmapi.dll	lib/wine/aarch64-windows/dwmapi.dll	pe	misc	True	229376	a45b99750326db3b52bedb10515bc75983b707a678d2f5aa95c43c6460354b00		unknown		dwmapi.dll	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__dwrite.dll	lib/wine/aarch64-windows/dwrite.dll	pe	misc	True	4993024	f9d0561ddd7598c275fb72c1d9c273a86fe99b765c7414f1596d37c77d95fb84		unknown		dwrite.dll	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__dx8vb.dll	lib/wine/aarch64-windows/dx8vb.dll	pe	misc	True	720896	b8405e3b35cb79fe1941c57f44c678853f1553054bc1e7ddd3fc56c6358dd1a5		unknown		dx8vb.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dxcore.dll	lib/wine/aarch64-windows/dxcore.dll	pe	misc	True	118784	31a89268e243dab623ff9f7d252a2ab55c3f01805127b959401bc622ccfcde3c		unknown		dxcore.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dxdiag.exe	lib/wine/aarch64-windows/dxdiag.exe	pe	misc	True	475136	99ca2b6ca214185f6550d5715cda92a16a7d4f2a54006782abf9121f32ad180f		unknown		dxdiag.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__dxdiagn.dll	lib/wine/aarch64-windows/dxdiagn.dll	pe	misc	True	901120	474357c938113a07d136eed7094594d88f9b773b1977143a921d11eca6387f5e		unknown		dxdiagn.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dxgi.dll	lib/wine/aarch64-windows/dxgi.dll	pe	misc	True	2510848	eab9d443915143749a9d737556d7091f08aca0db53232a83752f5c6108dbd8bd		unknown		dxgi.dll	0		0	0	0	0	kernel32|ntdll|proton|vkd3d|vulkan|wine
lib__wine__aarch64-windows__dxtrans.dll	lib/wine/aarch64-windows/dxtrans.dll	pe	misc	True	147456	748522060b834ce3af52db0e53a8be268307f690741f6b4e3f21da9a7d0fe557		unknown		dxtrans.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__dxva2.dll	lib/wine/aarch64-windows/dxva2.dll	pe	misc	True	954368	f669bbcdb33a3f1de14aea5d89a7aa73086e8ecfb856e98977e8514e7cfa6b89		unknown		dxva2.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__eject.exe	lib/wine/aarch64-windows/eject.exe	pe	misc	True	94208	53a9d6cfca37c8bc85ec8a95764fc22ee45fdd532e5117ce75960f27a2ed91fa		unknown		eject.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__esent.dll	lib/wine/aarch64-windows/esent.dll	pe	misc	True	159744	9da6b0af650bde602dc869d042030648a3f589b34d7ea27ffde873565c28a191		unknown		esent.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__evr.dll	lib/wine/aarch64-windows/evr.dll	pe	misc	True	3362816	45f3cdc41aa2831fae2163ef121e35047e28b5116bf546903aa16a81182a2356		unknown		evr.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__expand.exe	lib/wine/aarch64-windows/expand.exe	pe	misc	True	69632	96c0a39e35ccc43d5aed381783f4082a2bd9463e58fd51277e23b53604040315		unknown		expand.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__explorer.exe	lib/wine/aarch64-windows/explorer.exe	pe	misc	True	634880	3e6c2d96681d5436a75389df5e6e2f166a21d403f3c73fb1eb3c0e0061240c5f		unknown		explorer.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__explorerframe.dll	lib/wine/aarch64-windows/explorerframe.dll	pe	misc	True	974848	4c750a7f8d70458299c95572081e46f98972413054118174432a5bfc508d0b39		unknown		explorerframe.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__extrac32.exe	lib/wine/aarch64-windows/extrac32.exe	pe	misc	True	106496	1f6592e8bf502edc5bb21cef92d8a04f7501f9995cedee41db93c730e384b256		unknown		extrac32.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__faultrep.dll	lib/wine/aarch64-windows/faultrep.dll	pe	misc	True	147456	6f07326a356fddef0a83899d814ec4ccc4bca70302dfcdf1b89afb25474e581c		unknown		faultrep.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__fc.exe	lib/wine/aarch64-windows/fc.exe	pe	misc	True	114688	8149f04527f6ca42817cca4c8e296bdee2d534b15a9b38a7cbacae8b60021981		unknown		fc.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__feclient.dll	lib/wine/aarch64-windows/feclient.dll	pe	misc	True	86016	401f2ffc4899b15e381daf60b598ccc554a1ea5b65a4e9884b6afd01edcd2d15		unknown		feclient.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__find.exe	lib/wine/aarch64-windows/find.exe	pe	misc	True	106496	5f433236b7b211ff2b196b94fc2a7c9eb1f39df481d1f0bcd175b84584e70770		unknown		find.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__findstr.exe	lib/wine/aarch64-windows/findstr.exe	pe	misc	True	114688	6817d671ef8520be303d4ac0700a9d0017cb9fd5ca94887ab12689d34a04b8e5		unknown		findstr.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__fltlib.dll	lib/wine/aarch64-windows/fltlib.dll	pe	misc	True	143360	630a18e2f945ad2b64b3677b4f7d6914400748985fc1cdad0f65f9ebcdbdefd7		unknown		fltlib.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__fltmgr.sys	lib/wine/aarch64-windows/fltmgr.sys	pe	cpu_translation	True	245760	76423ee6db07f1fb1f8bce815ede6882d17862c12eac454affc76d439294c54f		unknown		fltmgr.sys	0		0	0	0	0	fex|kernel32|proton|wine
lib__wine__aarch64-windows__fntcache.dll	lib/wine/aarch64-windows/fntcache.dll	pe	misc	True	139264	a891ed42505adf52cf6ede92bb4ef996580c245aeab0413cb85e253891e2b89a		unknown		fntcache.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__fontsub.dll	lib/wine/aarch64-windows/fontsub.dll	pe	misc	True	118784	be90f4b7c156bd14fb28ac10d98b3977b60aed81ea4c5350fa446e9b5741a7f9		unknown		fontsub.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__fsutil.exe	lib/wine/aarch64-windows/fsutil.exe	pe	misc	True	102400	e8e28bb435ba50cf5358055d8d9147c752323a5642ac8b63c68ef613e5cb9ec3		unknown		fsutil.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__fusion.dll	lib/wine/aarch64-windows/fusion.dll	pe	misc	True	487424	9d2dc964236fb2268b90f4336fc0a9c9af9d43591ce040e1b281c0b5363791cf		unknown		fusion.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__fwpuclnt.dll	lib/wine/aarch64-windows/fwpuclnt.dll	pe	misc	True	172032	f2cb422dd898f20053a9f3b6b6c2ba7cebd5e8c8adfc6b5115ab584458449c19		unknown		fwpuclnt.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__gameinput.dll	lib/wine/aarch64-windows/gameinput.dll	pe	misc	True	184320	8a8867aca19f36ec7d1851fa68cbbd734153d733f6bab1a645d0688d588402cb		unknown		gameinput.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__gameux.dll	lib/wine/aarch64-windows/gameux.dll	pe	misc	True	1097728	80eadc6285ca603c2cc98094ba9917f135c083d01251fd2c0fa31cee0e21eae4		unknown		gameux.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__gamingtcui.dll	lib/wine/aarch64-windows/gamingtcui.dll	pe	misc	True	135168	f2b64dc945a0a08309ff69d6f19c5569470225452c8a473a8514098a9b04a75d		unknown		gamingtcui.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__gdi32.dll	lib/wine/aarch64-windows/gdi32.dll	pe	cpu_translation	True	4358144	c79cad402f0b70699ba9f229fb2a79774ec79c8a493c77b3f8abf3bcc7edea6f		unknown		gdi32.dll	0		0	0	0	0	fex|kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__gdiplus.dll	lib/wine/aarch64-windows/gdiplus.dll	pe	misc	True	4603904	cd6f89d128db59c1ccc59e036af91233891045edb36a7c07e81e71fe8ac6545a		unknown		gdiplus.dll	0		0	0	0	0	kernel32|ntdll|proton|steam|wine
lib__wine__aarch64-windows__geolocation.dll	lib/wine/aarch64-windows/geolocation.dll	pe	misc	True	270336	4d93c6cde340c4df58ae2402d49fe1f16c242f4e0d514c47a958ee61514602f8		unknown		geolocation.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__getminidump.exe	lib/wine/aarch64-windows/getminidump.exe	pe	misc	True	65536	019c00a15e8ffb412a9ee024ac73ed578062863cbd9f93b7631b5637e0a55338		unknown		getminidump.exe	0		0	0	0	0	kernel32|proton|wine|wow64
lib__wine__aarch64-windows__glu32.dll	lib/wine/aarch64-windows/glu32.dll	pe	misc	True	1212416	226494576a43bf3186f07b172531fd8c81b05d23e737c8e4fb2366d9b1dde9c7		unknown		glu32.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__gpkcsp.dll	lib/wine/aarch64-windows/gpkcsp.dll	pe	misc	True	94208	c15b71d882ffe78a673bd38d5de2cad80ef9210d2be8ffa3f27f5774a8cc661b		unknown		gpkcsp.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__graphicscapture.dll	lib/wine/aarch64-windows/graphicscapture.dll	pe	misc	True	299008	1cde09b30f38aaeb07428cffde766c391138abf8693a6160f61ae112e2980ef4		unknown		graphicscapture.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__hal.dll	lib/wine/aarch64-windows/hal.dll	pe	misc	True	155648	4774c2a52a03fe1e35de7981b1baa3babc5010fa6c29a31cac579fd0847c6461		unknown		hal.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__hh.exe	lib/wine/aarch64-windows/hh.exe	pe	misc	True	139264	6301db5c1eca7e2e3eaf406f1ea357e6f827f122697c5eafc9fd1e503aec6b50		unknown		hh.exe	0		0	0	0	0	kernel32|proton|wine|wow64
lib__wine__aarch64-windows__hhctrl.ocx	lib/wine/aarch64-windows/hhctrl.ocx	pe	misc	True	1863680	f48c50261d59406ccb58376c683d2f7148e7c60e3dba1d4172f488f87ac8add9		unknown		hhctrl.ocx	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__hid.dll	lib/wine/aarch64-windows/hid.dll	pe	misc	True	352256	1d566303bbc3f39e38f77972dbbaf629e7d90cdb8b9b8864c3e022cc3c666bcf		unknown		hid.dll	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__hidclass.sys	lib/wine/aarch64-windows/hidclass.sys	pe	cpu_translation	True	417792	acd4acaa7351c2d7c28bc546fc6e81a243961c6f17fb820be919fa5c46864bc6		unknown		hidclass.sys	0		0	0	0	0	epoll|fex|kernel32|proton|steam|wine
lib__wine__aarch64-windows__hidparse.sys	lib/wine/aarch64-windows/hidparse.sys	pe	misc	True	331776	2658d28884981428e8bd62105a24678f51ff30400ac6d761a1bcfbac32b8b8ff		unknown		hidparse.sys	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__hlink.dll	lib/wine/aarch64-windows/hlink.dll	pe	misc	True	1134592	06530c6757d48dc6139b8dca6ebe6d74c0643ae216e8bedc7d11b5bd47286af2		unknown		hlink.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__hnetcfg.dll	lib/wine/aarch64-windows/hnetcfg.dll	pe	misc	True	1253376	480cd76249c64191d53ddc09160ce04d3ee307a7d76a8afccf00e856af4d965b		unknown		hnetcfg.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__hostname.exe	lib/wine/aarch64-windows/hostname.exe	pe	misc	True	81920	de635eed489b04d29cdca78b9a5ff94a203ddd799f6e25351500022fffa7c331		unknown		hostname.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__hrtfapo.dll	lib/wine/aarch64-windows/hrtfapo.dll	pe	misc	True	122880	f88250407e21fcec4f52e5ebafee3d1fe9f8bb6165c5ad4f7e539eec15ca582d		unknown		hrtfapo.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__http.sys	lib/wine/aarch64-windows/http.sys	pe	cpu_translation	True	323584	43baf2c5fef4b72fe55c001fc3b347e21d09950876268194bc4956727ae4b4c7		unknown		http.sys	0		0	0	0	0	fex|kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__httpapi.dll	lib/wine/aarch64-windows/httpapi.dll	pe	misc	True	282624	4737222b266ad0a6b1d776191d19a06f426c160d372e1dcae7cb06a00188205f		unknown		httpapi.dll	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__hvsimanagementapi.dll	lib/wine/aarch64-windows/hvsimanagementapi.dll	pe	misc	True	225280	321e2d2712581e7c4da2082e18c8f529337f93dee348074b96d006bbb976c4d5		unknown		hvsimanagementapi.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__ia2comproxy.dll	lib/wine/aarch64-windows/ia2comproxy.dll	pe	misc	True	208896	4718b5746a4c8e9ac70f54aadbf8880beb6fabdd371b68e9f89a11f6bfe31dab		unknown		ia2comproxy.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__icacls.exe	lib/wine/aarch64-windows/icacls.exe	pe	misc	True	90112	86b14ce1b8e4c52c04466239bd2bbb59fc350b32e6a1465a70c00a394163d4a7		unknown		icacls.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__iccvid.dll	lib/wine/aarch64-windows/iccvid.dll	pe	misc	True	212992	15f40993a00f409568c7e595134db2fe8d86a2eba876bfcfae7e8d54ee719081		unknown		iccvid.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__icinfo.exe	lib/wine/aarch64-windows/icinfo.exe	pe	misc	True	69632	ea76be497145c79094fd9631edaa7627aa03639e0bc5ecd2cee47526c98994d9		unknown		icinfo.exe	0		0	0	0	0	kernel32|proton|wine|wow64
lib__wine__aarch64-windows__icmp.dll	lib/wine/aarch64-windows/icmp.dll	pe	misc	True	8192	1b4986005d0198804540c197278dff73ced7fe0b32bf1bdb76343c11bcd3154e		unknown		icmp.dll	0		0	0	0	0	wine
lib__wine__aarch64-windows__icmui.dll	lib/wine/aarch64-windows/icmui.dll	pe	misc	True	118784	f2615ea6fb0bf5df37d831c6da289f37d797436a1fd44ddc5ffc53981ef68554		unknown		icmui.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__icu.dll	lib/wine/aarch64-windows/icu.dll	pe	misc	True	196608	cb8707a172b12b8de99b3fe942b6414aa3376e8228289e9eb2b5507011888f7a		unknown		icu.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__ieframe.dll	lib/wine/aarch64-windows/ieframe.dll	pe	cpu_translation	True	5324800	69c1988bd4cec3b6c3d6688d7a88a416ff8534064728c6413bead95b951b7583		unknown		ieframe.dll	0		0	0	0	0	fex|kernel32|ntdll|proton|steam|wine|wow64
lib__wine__aarch64-windows__ieproxy.dll	lib/wine/aarch64-windows/ieproxy.dll	pe	misc	True	716800	b47c38e98b8ad3f4720e8ec0ba3f71e2f6b86775a9ee801ddfd8135879610e90		unknown		ieproxy.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__iertutil.dll	lib/wine/aarch64-windows/iertutil.dll	pe	misc	True	237568	60263d8b1adf9809921554c675c34eeb218762b3e4ae88e797b5e5d1bdeb29ef		unknown		iertutil.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__iexplore.exe	lib/wine/aarch64-windows/iexplore.exe	pe	misc	True	188416	92bdb450b0b561b99e64746d2ac94dbf510527bb90cb9143c4f76e006c2d0ecc		unknown		iexplore.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__imaadp32.acm	lib/wine/aarch64-windows/imaadp32.acm	pe	misc	True	204800	07d33747376e1feeb67ecf005118ec81459a2c188fbfad0d56d3562f958d1cec		unknown		imaadp32.acm	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__imagehlp.dll	lib/wine/aarch64-windows/imagehlp.dll	pe	misc	True	425984	e75055196d5dcb5bb3cfa43f094a733b4591c1b5e437933ee92a06b0d370662b		unknown		imagehlp.dll	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__imm32.dll	lib/wine/aarch64-windows/imm32.dll	pe	misc	True	831488	08d187d79840a3161094679fd5242744fd197d4a6d8e6df61ecf7d5da871bcde		unknown		imm32.dll	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__inetcomm.dll	lib/wine/aarch64-windows/inetcomm.dll	pe	misc	True	2134016	bac69d06abfb5253fb4a96b137d13d4a6cc341ccac5f75ef75caaa832dcaa711		unknown		inetcomm.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__inetcpl.cpl	lib/wine/aarch64-windows/inetcpl.cpl	pe	misc	True	475136	6719bf7c093866c525b1bc90e822c4200160d7d216ca1387eb78cc36d219acf6		unknown		inetcpl.cpl	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__inetmib1.dll	lib/wine/aarch64-windows/inetmib1.dll	pe	misc	True	266240	377fe62c2264dfdba069ebf8845be0510e7b7ff684cf41d109497791099d57d5		unknown		inetmib1.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
