id	relative_path	binary_format	cluster	critical	size_bytes	sha256	class	machine	type	soname	needed_count	needed	defined_symbols	undefined_symbols	jni_exports	vk_exports	string_markers
bin__msidb	bin/msidb	elf	misc	False	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__msiexec	bin/msiexec	elf	misc	False	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__notepad	bin/notepad	elf	misc	False	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__regedit	bin/regedit	elf	misc	False	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__regsvr32	bin/regsvr32	elf	misc	False	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__widl	bin/widl	elf	misc	False	660648	2d8d65d5d50912724fac75647d4d188104a66aab2005224d22d1993f8c8c6a2c	ELF64	AArch64	DYN (Position-Independent Executable file)		1	libc.so.6	4	77	0	0	proton|wine|x11
bin__wine	bin/wine	elf	misc	True	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__wine-preloader	bin/wine-preloader	elf	misc	True	44496	c078b1ee39ccfa30061574cceeaa694b6769e7207530828f3449c04cb2183584	ELF64	AArch64	EXEC (Executable file)		0		0	0	0	0	wine
bin__wine64	bin/wine64	elf	misc	True	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__wineboot	bin/wineboot	elf	misc	True	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__winebuild	bin/winebuild	elf	misc	True	199344	80a9e67821456fe356996e4d26bf4caddd9d8d8e10b395600cf1ae5a37df920c	ELF64	AArch64	DYN (Position-Independent Executable file)		1	libc.so.6	4	74	0	0	proton|wine
bin__winecfg	bin/winecfg	elf	misc	True	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__wineconsole	bin/wineconsole	elf	misc	True	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__winecpp	bin/winecpp	elf	misc	True	67608	0bb7f27c03a386625b1b3997f57272292552dea1b15d0b7c3aa6e57960496857	ELF64	AArch64	DYN (Position-Independent Executable file)		1	libc.so.6	4	58	0	0	kernel32|ntdll|proton|wine
bin__winedbg	bin/winedbg	elf	misc	True	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__winedump	bin/winedump	elf	cpu_translation	True	395880	2dfcdcaf05c9e5bba14a272c38dac1498cd18e36593bd63b7f5ae52be9b1b5e6	ELF64	AArch64	DYN (Position-Independent Executable file)		1	libc.so.6	4	60	0	0	fex|proton|wine
bin__winefile	bin/winefile	elf	misc	True	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__wineg++	bin/wineg++	elf	misc	True	67608	0bb7f27c03a386625b1b3997f57272292552dea1b15d0b7c3aa6e57960496857	ELF64	AArch64	DYN (Position-Independent Executable file)		1	libc.so.6	4	58	0	0	kernel32|ntdll|proton|wine
bin__winegcc	bin/winegcc	elf	misc	True	67608	0bb7f27c03a386625b1b3997f57272292552dea1b15d0b7c3aa6e57960496857	ELF64	AArch64	DYN (Position-Independent Executable file)		1	libc.so.6	4	58	0	0	kernel32|ntdll|proton|wine
bin__winemine	bin/winemine	elf	misc	True	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__winepath	bin/winepath	elf	misc	True	15800	6a033729202b424267d286649a029ad897d48164301645bdcb120eec9f8fdafd	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	3	24	0	0	ntdll|wine
bin__wineserver	bin/wineserver	elf	wine_runtime_core	True	3471656	3479531b766d9914a4b17abe04f5e68bfa743376637b437ea38fa322e52a463c	ELF64	AArch64	DYN (Position-Independent Executable file)		2	libdl.so|libc.so	1	140	0	0	epoll|memfd|proton|wine|wineserver|wow64
bin__wmc	bin/wmc	elf	misc	False	67616	b828f0a00502548a05f15f661aad07feb9994be84a373c6c1ed0b2eb7e3b1d3c	ELF64	AArch64	DYN (Position-Independent Executable file)		1	libc.so.6	4	53	0	0	proton|wine
bin__wrc	bin/wrc	elf	misc	False	266144	8c2ba6bf504b45aaa9f8dd9e192d60d2a3dbea6266a820f4f2c2f5489978fe31	ELF64	AArch64	DYN (Position-Independent Executable file)		1	libc.so.6	4	73	0	0	proton|wine
lib__wine__aarch64-unix__avicap32.so	lib/wine/aarch64-unix/avicap32.so	elf	misc	True	17376	cadea2f2443149659b93d556bdf2bbdc8ce0b9b15c3cc3b642fae3f2edd6a6b2	ELF64	AArch64	DYN (Shared object file)	avicap32.so	3	ntdll.so|libdl.so|libc.so	2	15	0	0	ntdll|wine|wow64
lib__wine__aarch64-unix__bcrypt.so	lib/wine/aarch64-unix/bcrypt.so	elf	misc	True	214424	36b5d44ffbf8fccf920dd9c003c4b0ee492b57564dba629ae129344e38459bd9	ELF64	AArch64	DYN (Shared object file)	bcrypt.so	3	ntdll.so|libdl.so|libc.so	2	24	0	0	ntdll|wine|wow64
lib__wine__aarch64-unix__crypt32.so	lib/wine/aarch64-unix/crypt32.so	elf	misc	True	55104	60303ea01ca1828a31b5b2cf68cfbd9a8ddb6af32852e8855d9124bc19d5a7dd	ELF64	AArch64	DYN (Shared object file)	crypt32.so	3	ntdll.so|libdl.so|libc.so	2	30	0	0	ntdll|wine|wow64
lib__wine__aarch64-unix__ctapi32.so	lib/wine/aarch64-unix/ctapi32.so	elf	misc	True	11440	fd75913543eeb83890a9771be12a577dbc45656fe03d32204a4967e7581a9101	ELF64	AArch64	DYN (Shared object file)	ctapi32.so	3	ntdll.so|libdl.so|libc.so	2	6	0	0	ntdll|wine|wow64
lib__wine__aarch64-unix__dnsapi.so	lib/wine/aarch64-unix/dnsapi.so	elf	misc	True	20712	51a64078074d7e40fbfb91307b6d915e50e3bc1555ea11b5b1c41e7847a11430	ELF64	AArch64	DYN (Shared object file)	dnsapi.so	3	ntdll.so|libdl.so|libc.so	2	10	0	0	ANDROID_RESOLV_DNS|ntdll|wine|wow64
lib__wine__aarch64-unix__dwrite.so	lib/wine/aarch64-unix/dwrite.so	elf	misc	True	65952	2d82f131c5b32f18513f57050a437441908b83af892acb205b79e73e843d9412	ELF64	AArch64	DYN (Shared object file)	dwrite.so	3	ntdll.so|libdl.so|libc.so	2	10	0	0	ntdll|wine|wow64
lib__wine__aarch64-unix__kerberos.so	lib/wine/aarch64-unix/kerberos.so	elf	misc	True	67200	da4a4300d8175c0e02a8d64f8f3416d1759ad899824d600b10b408463a778a6e	ELF64	AArch64	DYN (Shared object file)	kerberos.so	0		4	0	0	0	
lib__wine__aarch64-unix__localspl.so	lib/wine/aarch64-unix/localspl.so	elf	misc	True	23448	aba25e09fb2ecbcc8da8b9000e9f58d014858b0ad08e8ab1032bf93aff228ebf	ELF64	AArch64	DYN (Shared object file)	localspl.so	3	ntdll.so|libdl.so|libc.so	2	22	0	0	ntdll|wine|wow64
lib__wine__aarch64-unix__mountmgr.so	lib/wine/aarch64-unix/mountmgr.so	elf	misc	True	50520	9748ccd395107570d79ec6270a310ddf91b2ccbba0c2a1a66fe9ca4e6f65ea5f	ELF64	AArch64	DYN (Shared object file)	mountmgr.so	3	ntdll.so|libdl.so|libc.so	1	33	0	0	ntdll|wine
lib__wine__aarch64-unix__msv1_0.so	lib/wine/aarch64-unix/msv1_0.so	elf	misc	True	27656	fad5f2e7cb14a45effc53c1883c9227320d4123ec340958384678e67a114ab1d	ELF64	AArch64	DYN (Shared object file)	msv1_0.so	3	ntdll.so|libdl.so|libc.so	2	29	0	0	ntdll|wine|wow64
lib__wine__aarch64-unix__netapi32.so	lib/wine/aarch64-unix/netapi32.so	elf	misc	True	67200	2aa20d8b4e366ddc147defe05a7d61d28f2ea13bddcbc5a11148f337c7903bf5	ELF64	AArch64	DYN (Shared object file)	netapi32.so	0		4	0	0	0	
lib__wine__aarch64-unix__nsiproxy.so	lib/wine/aarch64-unix/nsiproxy.so	elf	misc	True	356864	041d30ff937254b580c04ada9bb76f75b2680100b1dd24551519a222026bc08b	ELF64	AArch64	DYN (Shared object file)	nsiproxy.so	3	ntdll.so|libdl.so|libc.so	2	56	0	0	memfd|ntdll|steam|wine|wow64
lib__wine__aarch64-unix__ntdll.so	lib/wine/aarch64-unix/ntdll.so	elf	wine_runtime_core	True	3169328	ba4f6fb5bbbee81b489d34a972fbb8c2fcd49cee08809191ca381496b29aae9b	ELF64	AArch64	DYN (Shared object file)	ntdll.so	2	libdl.so|libc.so	275	205	0	0	fex|memfd|ntdll|proton|steam|wine|wineserver|wow64|x11
lib__wine__aarch64-unix__odbc32.so	lib/wine/aarch64-unix/odbc32.so	elf	misc	True	106408	53c58cf41dd8b0a5532299043bdac2cd51512b538df004167dba041f02335664	ELF64	AArch64	DYN (Shared object file)	odbc32.so	3	ntdll.so|libdl.so|libc.so	1	12	0	0	ntdll|wine
lib__wine__aarch64-unix__opengl32.so	lib/wine/aarch64-unix/opengl32.so	elf	cpu_translation	True	5810600	c916a68e27cd9adee40e387672ea215730d51945883c42a3fe17128bf44f9efe	ELF64	AArch64	DYN (Shared object file)	opengl32.so	4	ntdll.so|win32u.so|libdl.so|libc.so	3	43	0	0	fex|memfd|ntdll|steam|vulkan|wine|wow64|x11
lib__wine__aarch64-unix__qcap.so	lib/wine/aarch64-unix/qcap.so	elf	misc	True	143152	2b23f9c6f36f0a3d700c6db0bb4482a1b8aa6863e5bc672be856628d01d90781	ELF64	AArch64	DYN (Shared object file)	qcap.so	3	ntdll.so|libdl.so|libc.so	2	18	0	0	ntdll|wine|wow64
lib__wine__aarch64-unix__secur32.so	lib/wine/aarch64-unix/secur32.so	elf	misc	True	123808	950e7936800554404837df737dda984558427af6858988002c4b8b7b3d2806ad	ELF64	AArch64	DYN (Shared object file)	secur32.so	3	ntdll.so|libdl.so|libc.so	2	24	0	0	ntdll|proton|wine|wow64
lib__wine__aarch64-unix__win32u.so	lib/wine/aarch64-unix/win32u.so	elf	cpu_translation	True	6350696	bfffeeb2d2047024bf58a195470ef10b9749028b3fae651a9e87c4c2d31c2cfb	ELF64	AArch64	DYN (Shared object file)	win32u.so	4	ntdll.so|libm.so|libdl.so|libc.so	416	120	0	1	dxvk|fex|memfd|ntdll|steam|vulkan|wine|wow64|x11
lib__wine__aarch64-unix__wine	lib/wine/aarch64-unix/wine	elf	misc	True	67496	1cb15a925042b700aa3eefaba539de2a4efb91486b93ecee1a3ff37726bc5102	ELF64	AArch64	DYN (Position-Independent Executable file)		1	libc.so.6	16	18	0	0	ntdll|wine
lib__wine__aarch64-unix__wine-preloader	lib/wine/aarch64-unix/wine-preloader	elf	misc	True	66768	6e6527e74672fe884e6ec6caef9aeb26ee46f58b21a525011b70ff4505d9a299	ELF64	AArch64	DYN (Position-Independent Executable file)		0		0	0	0	0	wine
lib__wine__aarch64-unix__winealsa.so	lib/wine/aarch64-unix/winealsa.so	elf	audio	True	314048	ecd564815806c2389ed4e017875aa560caafc05b55afc33532dad592bfb00e14	ELF64	AArch64	DYN (Shared object file)	winealsa.so	4	ntdll.so|libasound.so.2|libdl.so|libc.so	2	132	0	0	ntdll|wine|wow64
lib__wine__aarch64-unix__winebth.so	lib/wine/aarch64-unix/winebth.so	elf	misc	True	67856	beb8eae61998499c020e6cf38c35ebf1dc10abf2290ae9f03d9b1d823ba60e91	ELF64	AArch64	DYN (Shared object file)	winebth.so	2	ntdll.so|libc.so.6	5	29	0	0	ntdll|proton|wine
lib__wine__aarch64-unix__winebus.so	lib/wine/aarch64-unix/winebus.so	elf	misc	True	220176	6dcc3cbbef978f64bc5f4d2ee3d9b82f8c09b8cac7e647b5ac8703d9e3e4d0bc	ELF64	AArch64	DYN (Shared object file)	winebus.so	3	ntdll.so|libdl.so|libc.so	2	31	0	0	memfd|ntdll|proton|steam|wine
lib__wine__aarch64-unix__winedmo.so	lib/wine/aarch64-unix/winedmo.so	elf	misc	True	67272	adc4c30cc596dc21a3c7d83709a8fa5f012702cb7c3aded327948c67e6e2898b	ELF64	AArch64	DYN (Shared object file)	winedmo.so	0		4	0	0	0	wine
lib__wine__aarch64-unix__winegstreamer.so	lib/wine/aarch64-unix/winegstreamer.so	elf	misc	True	1048024	b1e8f19d3043a6489dd088251e0f8309b44f337b0862372311589836a23e179a	ELF64	AArch64	DYN (Shared object file)	winegstreamer.so	13	ntdll.so|libgstgl-1.0.so.0|libgstapp-1.0.so.0|libgstvideo-1.0.so.0|libgstaudio-1.0.so.0|libglib-2.0.so.0|libgobject-2.0.so.0|libgio-2.0.so.0|libgsttag-1.0.so.0|libgstbase-1.0.so.0|libgstreamer-1.0.so.0|libdl.so|libc.so	3	374	0	0	memfd|ntdll|proton|steam|wine|wow64|x11
lib__wine__aarch64-unix__wineps.so	lib/wine/aarch64-unix/wineps.so	elf	misc	True	123048	45ccbfe554bce6320392ad52eec87b65cf369aabd48431a152eff89075fb19ef	ELF64	AArch64	DYN (Shared object file)	wineps.so	5	ntdll.so|win32u.so|libm.so|libdl.so|libc.so	2	23	0	0	ntdll|wine|wow64
lib__wine__aarch64-unix__winepulse.so	lib/wine/aarch64-unix/winepulse.so	elf	audio	True	235376	fa3a50c84674552ccac35856a31d3931974ef3fc643475cd2c0b95af35ee72e2	ELF64	AArch64	DYN (Shared object file)	winepulse.so	5	ntdll.so|libpulse.so|libm.so|libdl.so|libc.so	3	95	0	0	memfd|ntdll|wine|wow64|x11
lib__wine__aarch64-unix__winevulkan.so	lib/wine/aarch64-unix/winevulkan.so	elf	graphics_translation	True	3558104	f2aa5c7c2a9864a9179b8426d17ca0beb114785e3503553347e5db0c7e2e2f95	ELF64	AArch64	DYN (Shared object file)	winevulkan.so	4	ntdll.so|win32u.so|libdl.so|libc.so	8	61	0	1	WRAPPER_|memfd|ntdll|vkd3d|vulkan|wine|wow64
lib__wine__aarch64-unix__winex11.so	lib/wine/aarch64-unix/winex11.so	elf	display_windowing	True	2395008	e20c4ec279dc9508a7b815fbaccd8fb8bdb9455da0a6b3dad3fd6a76dbafd6f7	ELF64	AArch64	DYN (Shared object file)	winex11.so	8	ntdll.so|win32u.so|libandroid-sysvshm.so|libXext.so.6|libX11.so.6|libm.so|libdl.so|libc.so	3	362	0	0	fex|memfd|ntdll|steam|vulkan|wine|wow64|x11
lib__wine__aarch64-unix__winspool.so	lib/wine/aarch64-unix/winspool.so	elf	misc	True	19632	21be536f4a3ceb5521e2c1d5967b3c75893b7c981b5602b670f23e24cff34bbf	ELF64	AArch64	DYN (Shared object file)	winspool.so	3	ntdll.so|libdl.so|libc.so	2	11	0	0	ntdll|wine|wow64
lib__wine__aarch64-unix__ws2_32.so	lib/wine/aarch64-unix/ws2_32.so	elf	misc	True	84520	49e7ca6324df626374e836f229015ee1a5c6f9566e869c6d2ba9bf8a61ae8354	ELF64	AArch64	DYN (Shared object file)	ws2_32.so	3	ntdll.so|libdl.so|libc.so	2	27	0	0	ntdll|wine|wow64
lib__wine__aarch64-windows__acledit.dll	lib/wine/aarch64-windows/acledit.dll	pe	misc	True	983040	2ae9730e8d2acca5eb5b8ce2c3eac9948e64c76c2a77e20572f5016ca48ae1ef		unknown		acledit.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__aclui.dll	lib/wine/aarch64-windows/aclui.dll	pe	misc	True	1048576	ff6f928d173c1d550b553265c83c6c0ef052625d5de00e39017476693e89c692		unknown		aclui.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__activeds.dll	lib/wine/aarch64-windows/activeds.dll	pe	misc	True	1769472	9f9584c140e12a290518624aede604762d46916ff81cd977eccd9d9c17c9324b		unknown		activeds.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__activeds.tlb	lib/wine/aarch64-windows/activeds.tlb	pe	misc	True	131072	9435451a64a5ecb24b8d9666e877f7e0bd2767b87a0ea963d4725b50cffdaff4		unknown		activeds.tlb	0		0	0	0	0	wine
lib__wine__aarch64-windows__actxprxy.dll	lib/wine/aarch64-windows/actxprxy.dll	pe	misc	True	2293760	ad0169968eb9143e558f37086dafe2e12581b47be7ac55e9b7f9c2b7b92ce6d4		unknown		actxprxy.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__adsldp.dll	lib/wine/aarch64-windows/adsldp.dll	pe	misc	True	1376256	4a6593558b23197275172e08682e14cb1aefcf364718425a22a0eed31d585201		unknown		adsldp.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__adsldpc.dll	lib/wine/aarch64-windows/adsldpc.dll	pe	misc	True	917504	67c2d85a0008ecf9074d5ad0275d24e20f26a8eadd2b92560499140d3a5f9352		unknown		adsldpc.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__advapi32.dll	lib/wine/aarch64-windows/advapi32.dll	pe	cpu_translation	True	2424832	5fae70645de3160f7d45fad882e1a58eba3215be95da8f5ef7a690174165fced		unknown		advapi32.dll	0		0	0	0	0	fex|kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__advpack.dll	lib/wine/aarch64-windows/advpack.dll	pe	misc	True	1376256	cc44df5a96040071d1c4badbdc1cfe5158a137df5227dc23a7179c4b26ea61b3		unknown		advpack.dll	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__amsi.dll	lib/wine/aarch64-windows/amsi.dll	pe	misc	True	983040	f729cacb2ee27a7d5af0ce106338919e7f1731cbeaa67b37193c42ea96c19de2		unknown		amsi.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__amstream.dll	lib/wine/aarch64-windows/amstream.dll	pe	misc	True	2621440	953798619c4865594b30a35b067f48d9384d4d0d5f65a855565cc17d95529aaf		unknown		amstream.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__apisetschema.dll	lib/wine/aarch64-windows/apisetschema.dll	pe	misc	True	196608	678533718e811293367b8d82374d7dee3673cdf25f179e06d0152011425d0d19		unknown		apisetschema.dll	0		0	0	0	0	wine
lib__wine__aarch64-windows__apphelp.dll	lib/wine/aarch64-windows/apphelp.dll	pe	misc	True	983040	6eb4d53b6f7de58d03b483212853ad2e45381ff70fbebf7a2e1e36bc2c71cd26		unknown		apphelp.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__appwiz.cpl	lib/wine/aarch64-windows/appwiz.cpl	pe	cpu_translation	True	1376256	bf4e535d5e57015643b7e0f0ed670f786bd44898e421e44a5af83b7c4f497e6e		unknown		appwiz.cpl	0		0	0	0	0	fex|kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__appxdeploymentclient.dll	lib/wine/aarch64-windows/appxdeploymentclient.dll	pe	cpu_translation	True	1245184	71cb2e3764967943a38feac0886553c8375d4164f93812ad54619d71d6d54841		unknown		appxdeploymentclient.dll	0		0	0	0	0	fex|kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__arp.exe	lib/wine/aarch64-windows/arp.exe	pe	misc	True	851968	19623eb208ed2d0c285ec0b4197f5ef90cdcc4b89563eafd536e56c184629b30		unknown		arp.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__aspnet_regiis.exe	lib/wine/aarch64-windows/aspnet_regiis.exe	pe	misc	True	851968	77f4070926cecb233498bf4ef9925da705e88ec7285257987c673263a9c40c46		unknown		aspnet_regiis.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__atl.dll	lib/wine/aarch64-windows/atl.dll	pe	misc	True	2031616	be26186d661d2eb2a9c48a2b5b6a487566c6c4a5320825eadee776e50f65a383		unknown		atl.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__atl100.dll	lib/wine/aarch64-windows/atl100.dll	pe	misc	True	1966080	d036ad0a6b740d2248b8125950d13472770da852405da96dcd7fdcf7262a6e67		unknown		atl100.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__atl110.dll	lib/wine/aarch64-windows/atl110.dll	pe	misc	True	1966080	bfa947f3f6602e49517bef946532c8c3d86f67ca86baf3636fb2d6d771e9afe5		unknown		atl110.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__atl80.dll	lib/wine/aarch64-windows/atl80.dll	pe	misc	True	2031616	45a37ed6c6fa42c359e75c61229cc730758ef35d253699b9913b938370e1a0ec		unknown		atl80.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__atl90.dll	lib/wine/aarch64-windows/atl90.dll	pe	misc	True	1966080	a431fe2a0accdfaeae95560dce723bec931c43c0caece9e1181dfeb79b31ae7b		unknown		atl90.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__atlthunk.dll	lib/wine/aarch64-windows/atlthunk.dll	pe	misc	True	983040	0b2a484417b816f09a0990278a7f7f951e35d3528ac226455d714d14f0fd070e		unknown		atlthunk.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__atmlib.dll	lib/wine/aarch64-windows/atmlib.dll	pe	misc	True	983040	16bd8147b741b62b0cc8dd29bedfd4eaf986e66037c1ba0107f15e46a1e6374e		unknown		atmlib.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__attrib.exe	lib/wine/aarch64-windows/attrib.exe	pe	misc	True	917504	6737813f8a274ba5698b073942261007f85dae2c8660faa8719b0118a33f66c6		unknown		attrib.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__authz.dll	lib/wine/aarch64-windows/authz.dll	pe	misc	True	983040	abdbc01b9ad18c5c3b88ed92533c88f591ca3f1753848130da90d715846bd9e3		unknown		authz.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__avicap32.dll	lib/wine/aarch64-windows/avicap32.dll	pe	cpu_translation	True	983040	a5d400f2ef5043c5dce94fefe3140221b57658dd8671ee2bac3f39270361e517		unknown		avicap32.dll	0		0	0	0	0	fex|kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__avifil32.dll	lib/wine/aarch64-windows/avifil32.dll	pe	misc	True	2424832	aa35ffc419b3caebca5d8fce921488d27fc2619e36bbfb3342a08fed496aff88		unknown		avifil32.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__avrt.dll	lib/wine/aarch64-windows/avrt.dll	pe	misc	True	983040	b4253841f2e3890754e55055f2932aa25f8888057b2a4d4e3e8dfaaf1bf785da		unknown		avrt.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__bcp47langs.dll	lib/wine/aarch64-windows/bcp47langs.dll	pe	misc	True	983040	bbc943d88a1a5ce46af1d5b7fec90edbde7a28d9a74213f8a4348687a64004fd		unknown		bcp47langs.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__bcrypt.dll	lib/wine/aarch64-windows/bcrypt.dll	pe	cpu_translation	True	1376256	484094be155b4d2efe39471cbd6eb3a927ec965b4761dbc6d5eb4f67ba561da7		unknown		bcrypt.dll	0		0	0	0	0	fex|kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__bcryptprimitives.dll	lib/wine/aarch64-windows/bcryptprimitives.dll	pe	misc	True	917504	ae1be5dfd5f71d6ee551a249f7d4749dfffd83aaf75bdfa4ea594d823657358a		unknown		bcryptprimitives.dll	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__bluetoothapis.dll	lib/wine/aarch64-windows/bluetoothapis.dll	pe	misc	True	1114112	1597f7f0b56ba8ac441c8276852a6934b674dbd8be1f2da6747d0901c1c957d6		unknown		bluetoothapis.dll	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__browseui.dll	lib/wine/aarch64-windows/browseui.dll	pe	misc	True	1572864	64ab5cd1680434b33f1f5cf4f2349af188f4a808566670c9738764b8df7da1b2		unknown		browseui.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__bthprops.cpl	lib/wine/aarch64-windows/bthprops.cpl	pe	misc	True	917504	732d68ee8261da9d9205239fe06b0d94691c93bdd92275ca787541014016c33e		unknown		bthprops.cpl	0		0	0	0	0	kernel32|proton|wine
lib__wine__aarch64-windows__cabarc.exe	lib/wine/aarch64-windows/cabarc.exe	pe	misc	True	851968	5c6c52f04b5122ba78268d6cf7e04f50ec1f91af1bca89d854c192a5fc0d1615		unknown		cabarc.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__cabinet.dll	lib/wine/aarch64-windows/cabinet.dll	pe	cpu_translation	True	1507328	b3a83c85c5719ce1dd0aa95b167bf21a225a79a4523c7f7b53def7b625bed12c		unknown		cabinet.dll	0		0	0	0	0	fex|kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__cacls.exe	lib/wine/aarch64-windows/cacls.exe	pe	misc	True	851968	5ae1cbbc2204107876e8fd770f844644643199af7ddd5cb911de9cd3814cc44e		unknown		cacls.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
lib__wine__aarch64-windows__cards.dll	lib/wine/aarch64-windows/cards.dll	pe	misc	True	1245184	59e6557ac69036c2544cc879b396d290511ca45cf2f35c9e1dfa60aa4e534ae9		unknown		cards.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__cdosys.dll	lib/wine/aarch64-windows/cdosys.dll	pe	misc	True	983040	586c9649b2ed7e582084ab569c8b5c1967ce09d0c2c33ea405d9085285c83a40		unknown		cdosys.dll	0		0	0	0	0	kernel32|ntdll|proton|wine
lib__wine__aarch64-windows__certutil.exe	lib/wine/aarch64-windows/certutil.exe	pe	misc	True	851968	9d09aad357536af65fb254c374224e45b8ce32495606ee988fc44fb468a1c01a		unknown		certutil.exe	0		0	0	0	0	kernel32|ntdll|proton|wine|wow64
